Sensor,Date.Time,Temp_C,day,Date.Time.2,Cond_ms_cm,Date.Time.3,DO_percent,salinity,bp_inches,pressure_mbar
Wql_040850_Probe1.BGA,4/9/2017 13:49,18.30139732,9,4/9/2017 13:51,522.1765137,4/9/2017 13:54,118.5428696,421.9814347,29.86,1011.176054
Wql_040850_Probe1.BGA,4/9/2017 14:19,18.55678177,9,4/9/2017 14:21,522.8401489,4/9/2017 14:24,119.7469482,422.5648512,29.86,1011.176054
Wql_040850_Probe1.BGA,4/9/2017 14:49,18.65416336,9,4/9/2017 14:51,527.8422852,4/9/2017 14:54,121.4066544,426.9644275,29.86,1011.176054
Wql_040850_Probe1.BGA,4/9/2017 15:19,18.90493584,9,4/9/2017 15:21,529.9353027,4/9/2017 15:24,124.0686798,428.8064076,29.86,1011.176054
Wql_040850_Probe1.BGA,4/9/2017 15:49,19.09816551,9,4/9/2017 15:51,551.4954224,4/9/2017 15:54,126.0614853,447.8173751,29.86,1011.176054
Wql_040850_Probe1.BGA,4/9/2017 16:19,19.24554825,9,4/9/2017 16:21,564.4764404,4/9/2017 16:24,127.1676407,459.2952686,29.86,1011.176054
Wql_040850_Probe1.BGA,4/9/2017 16:49,19.19992828,9,4/9/2017 16:51,565.5113525,4/9/2017 16:54,126.6972961,460.211349,29.86,1011.176054
Wql_040850_Probe1.BGA,4/9/2017 17:19,19.14039612,9,4/9/2017 17:21,561.1625366,4/9/2017 17:24,125.1483765,456.3628703,29.86,1011.176054
Wql_040850_Probe1.BGA,4/9/2017 17:49,19.22480011,9,4/9/2017 17:51,534.2189331,4/9/2017 17:54,122.8249893,432.5782468,29.86,1011.176054
Wql_040850_Probe1.BGA,4/9/2017 18:19,18.64495087,9,4/9/2017 18:21,405.0114136,4/9/2017 18:24,119.3151321,320.0770502,29.86,1011.176054
Wql_040850_Probe1.BGA,4/9/2017 18:49,18.31595802,9,4/9/2017 18:51,354.4680786,4/9/2017 18:54,116.7519455,276.8736662,29.86,1011.176054
Wql_040850_Probe1.BGA,4/9/2017 19:19,18.22599983,9,4/9/2017 19:21,356.0676575,4/9/2017 19:24,114.9293213,278.2330595,29.86,1011.176054
Wql_040850_Probe1.BGA,4/9/2017 19:49,18.2196579,9,4/9/2017 19:51,379.4158325,4/9/2017 19:54,114.1246872,298.1353229,29.86,1011.176054
Wql_040850_Probe1.BGA,4/9/2017 20:19,18.13892365,9,4/9/2017 20:21,402.8267822,4/9/2017 20:24,112.2585068,318.1994138,29.86,1011.176054
Wql_040850_Probe1.BGA,4/9/2017 20:49,18.22476006,9,4/9/2017 20:51,408.2451477,4/9/2017 20:54,110.0111542,322.8579956,29.86,1011.176054
Wql_040850_Probe1.BGA,4/9/2017 21:19,18.23671341,9,4/9/2017 21:21,409.7965393,4/9/2017 21:24,108.7966919,324.1928483,29.86,1011.176054
Wql_040850_Probe1.BGA,4/9/2017 21:49,18.21131325,9,4/9/2017 21:51,407.7462769,4/9/2017 21:54,107.4792709,322.4288503,29.86,1011.176054
Wql_040850_Probe1.BGA,4/9/2017 22:19,18.15613747,9,4/9/2017 22:21,405.4485779,4/9/2017 22:24,105.8846817,320.4528889,29.86,1011.176054
Wql_040850_Probe1.BGA,4/9/2017 22:49,18.00741196,9,4/9/2017 22:51,401.2467041,4/9/2017 22:54,104.553421,316.8419328,29.86,1011.176054
Wql_040850_Probe1.BGA,4/9/2017 23:19,18.07991982,9,4/9/2017 23:21,399.1773376,4/9/2017 23:24,104.3689651,315.064803,29.86,1011.176054
Wql_040850_Probe1.BGA,4/9/2017 23:49,17.98155785,9,4/9/2017 23:51,393.1602478,4/9/2017 23:54,103.3302002,309.9020571,29.86,1011.176054
Wql_040850_Probe1.BGA,4/10/2017 0:19,17.98089218,10,4/10/2017 0:21,387.0240479,4/10/2017 0:24,102.5371323,304.644254,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 0:49,17.96945,10,4/10/2017 0:51,382.8249817,4/10/2017 0:54,101.5274506,301.0504927,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 1:19,17.79285622,10,4/10/2017 1:21,380.7397156,4/10/2017 1:24,101.3483429,299.2671058,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 1:49,17.86598969,10,4/10/2017 1:51,376.4047546,4/10/2017 1:54,100.5586395,295.5624559,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 2:19,17.68062019,10,4/10/2017 2:21,374.1508484,4/10/2017 2:24,100.0877609,293.6377487,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 2:49,17.52131653,10,4/10/2017 2:51,373.7387695,4/10/2017 2:54,99.03978729,293.2859667,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 3:19,17.52542305,10,4/10/2017 3:21,371.2109985,4/10/2017 3:24,98.54145813,291.1288151,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 3:49,17.43128204,10,4/10/2017 3:51,368.4718323,4/10/2017 3:54,98.09159088,288.7927186,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 4:19,17.35653305,10,4/10/2017 4:21,366.1453552,4/10/2017 4:24,97.84099579,286.8097805,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 4:49,17.19107819,10,4/10/2017 4:51,367.6065369,4/10/2017 4:54,97.86308289,288.0550682,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 5:19,17.1770649,10,4/10/2017 5:21,366.9935303,4/10/2017 5:24,97.35572815,287.5325822,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 5:49,17.03362846,10,4/10/2017 5:51,362.5256958,4/10/2017 5:54,97.09794617,283.726819,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 6:19,16.79213715,10,4/10/2017 6:21,352.0731201,4/10/2017 6:24,96.24258423,274.8393312,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 6:49,16.50143051,10,4/10/2017 6:51,325.737793,4/10/2017 6:54,95.94298553,252.5513074,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 7:19,16.19259834,10,4/10/2017 7:21,301.7129211,4/10/2017 7:24,94.88311768,232.3560061,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 7:49,15.98432827,10,4/10/2017 7:51,291.5644226,4/10/2017 7:54,94.50978088,223.8668915,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 8:19,15.78074074,10,4/10/2017 8:21,289.7711792,4/10/2017 8:24,95.96284485,222.3695318,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 8:49,15.64829731,10,4/10/2017 8:51,289.9417419,4/10/2017 8:54,96.56975555,222.5119169,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 9:19,15.65857315,10,4/10/2017 9:21,288.5080872,4/10/2017 9:24,98.5697937,221.3153369,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 9:49,15.74217033,10,4/10/2017 9:51,289.6462097,4/10/2017 9:54,100.1118927,222.2652125,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 10:19,15.83029079,10,4/10/2017 10:21,290.5011597,4/10/2017 10:24,103.3605804,222.9789682,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 10:49,16.10816383,10,4/10/2017 10:51,291.595459,4/10/2017 10:54,106.1851196,223.8928141,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 11:19,16.31735802,10,4/10/2017 11:21,293.0279846,4/10/2017 11:24,109.6714935,225.0895666,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 11:49,16.52853775,10,4/10/2017 11:51,294.5919189,4/10/2017 11:54,112.2214737,226.3966865,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 12:19,16.75955963,10,4/10/2017 12:21,297.7522278,4/10/2017 12:24,115.8484116,229.0398963,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 12:49,17.19198036,10,4/10/2017 12:51,336.3435059,4/10/2017 12:54,117.9942856,261.508763,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 13:19,17.63280296,10,4/10/2017 13:21,416.5430603,4/10/2017 13:24,122.4232178,330.0028503,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 13:49,18.26626968,10,4/10/2017 13:51,500.9381104,4/10/2017 13:54,126.421463,403.3450792,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 14:19,18.86210632,10,4/10/2017 14:21,526.8320923,4/10/2017 14:24,129.3863831,426.0756269,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 14:49,19.00645828,10,4/10/2017 14:51,528.1030273,4/10/2017 14:54,130.3598022,427.1938612,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 15:19,19.36176682,10,4/10/2017 15:21,532.9591675,4/10/2017 15:24,132.59198,431.4687164,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 15:49,19.55319405,10,4/10/2017 15:51,533.2175903,4/10/2017 15:54,132.0094757,431.6963019,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 16:19,19.72711182,10,4/10/2017 16:21,533.3251343,4/10/2017 16:24,134.3023224,431.7910156,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 16:49,19.6258564,10,4/10/2017 16:51,537.7150269,4/10/2017 16:54,133.0076294,435.6586108,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 17:19,19.77242851,10,4/10/2017 17:21,537.9025879,4/10/2017 17:24,133.4606018,435.8239182,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 17:49,19.80519676,10,4/10/2017 17:51,537.774353,4/10/2017 17:54,132.4006042,435.7108975,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 18:19,19.66236496,10,4/10/2017 18:21,536.9101563,4/10/2017 18:24,131.81073,434.9492933,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 18:49,19.65152359,10,4/10/2017 18:51,536.0065308,4/10/2017 18:54,128.5596313,434.1530561,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 19:19,19.58172798,10,4/10/2017 19:21,534.7908936,4/10/2017 19:24,125.9531784,433.0820732,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 19:49,19.43632889,10,4/10/2017 19:51,522.0709839,4/10/2017 19:54,122.8675385,421.8886671,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 20:19,19.36439514,10,4/10/2017 20:21,513.3323975,4/10/2017 20:24,119.6773071,414.2126195,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 20:49,19.2410202,10,4/10/2017 20:51,510.2466125,4/10/2017 20:54,117.6564178,411.5047699,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 21:19,19.13926315,10,4/10/2017 21:21,504.1055603,4/10/2017 21:24,115.4938202,406.1201355,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 21:49,19.12689209,10,4/10/2017 21:51,502.0036621,4/10/2017 21:54,114.2965012,404.2784556,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 22:19,19.2491188,10,4/10/2017 22:21,507.6246948,4/10/2017 22:24,113.1793213,409.2051041,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 22:49,19.13866615,10,4/10/2017 22:51,514.6068115,4/10/2017 22:54,112.8215332,415.3313656,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 23:19,19.14137459,10,4/10/2017 23:21,518.1514282,4/10/2017 23:24,112.0146637,418.4442899,29.92,1013.207888
Wql_040850_Probe1.BGA,4/10/2017 23:49,19.05178261,10,4/10/2017 23:51,499.151886,4/10/2017 23:54,110.9273376,401.7808165,29.92,1013.207888
Wql_040850_Probe1.BGA,4/11/2017 0:19,18.79960823,11,4/11/2017 0:21,463.237854,4/11/2017 0:24,108.7313004,370.4360835,29.87,1011.514693
Wql_040850_Probe1.BGA,4/11/2017 0:49,18.66682625,11,4/11/2017 0:51,474.4082336,4/11/2017 0:54,108.7014313,380.1631615,29.87,1011.514693
