Sensor Name,Sensor Reading,Reading Date
Wql_010161_Probe1.DO,93.59999847,11/6/2016 5:29
Wql_010161_Probe1.DO,93.59999847,11/6/2016 4:59
Wql_010161_Probe1.DO,93.59999847,11/6/2016 4:29
Wql_010161_Probe1.DO,93.59999847,11/6/2016 3:59
Wql_010161_Probe1.DO,93.59999847,11/6/2016 3:29
Wql_010161_Probe1.DO,93.59999847,11/6/2016 2:59
Wql_010161_Probe1.DO,93.59999847,11/6/2016 2:29
Wql_010161_Probe1.DO,93.59999847,11/6/2016 1:59
Wql_010161_Probe1.DO,93.59999847,11/6/2016 1:29
Wql_010161_Probe1.DO,93.59999847,11/6/2016 0:59
Wql_010161_Probe1.DO,93.59999847,11/6/2016 0:29
Wql_010161_Probe1.DO,93.59999847,11/5/2016 23:59
Wql_010161_Probe1.DO,93.59999847,11/5/2016 23:29
Wql_010161_Probe1.DO,93.59999847,11/5/2016 22:59
Wql_010161_Probe1.DO,93.59999847,11/5/2016 22:29
Wql_010161_Probe1.DO,93.59999847,11/5/2016 21:59
Wql_010161_Probe1.DO,93.59999847,11/5/2016 21:29
Wql_010161_Probe1.DO,93.59999847,11/5/2016 20:59
Wql_010161_Probe1.DO,93.59999847,11/5/2016 20:29
Wql_010161_Probe1.DO,93.59999847,11/5/2016 19:59
Wql_010161_Probe1.DO,93.59999847,11/5/2016 19:29
Wql_010161_Probe1.DO,93.59999847,11/5/2016 18:59
Wql_010161_Probe1.DO,93.59999847,11/5/2016 18:29
Wql_010161_Probe1.DO,93.59999847,11/5/2016 17:59
Wql_010161_Probe1.DO,93.59999847,11/5/2016 17:29
Wql_010161_Probe1.DO,93.59999847,11/5/2016 16:59
Wql_010161_Probe1.DO,93.59999847,11/5/2016 16:29
Wql_010161_Probe1.DO,93.59999847,11/5/2016 15:59
Wql_010161_Probe1.DO,93.59999847,11/5/2016 15:29
Wql_010161_Probe1.DO,93.59999847,11/5/2016 14:59
Wql_010161_Probe1.DO,93.59999847,11/5/2016 14:29
Wql_010161_Probe1.DO,93.59999847,11/5/2016 13:59
Wql_010161_Probe1.DO,93.59999847,11/5/2016 13:29
Wql_010161_Probe1.DO,93.59999847,11/5/2016 12:59
Wql_010161_Probe1.DO,93.59999847,11/5/2016 12:29
Wql_010161_Probe1.DO,93.59999847,11/5/2016 11:59
Wql_010161_Probe1.DO,93.59999847,11/5/2016 11:29
Wql_010161_Probe1.DO,93.59999847,11/5/2016 10:59
Wql_010161_Probe1.DO,93.59999847,11/5/2016 10:29
Wql_010161_Probe1.DO,93.59999847,11/5/2016 9:59
Wql_010161_Probe1.DO,93.59999847,11/5/2016 9:29
Wql_010161_Probe1.DO,93.59999847,11/5/2016 8:59
Wql_010161_Probe1.DO,93.59999847,11/5/2016 8:29
Wql_010161_Probe1.DO,93.59999847,11/5/2016 7:59
Wql_010161_Probe1.DO,93.59999847,11/5/2016 7:29
Wql_010161_Probe1.DO,93.59999847,11/5/2016 6:59
Wql_010161_Probe1.DO,93.59999847,11/5/2016 6:29
Wql_010161_Probe1.DO,93.59999847,11/5/2016 5:59
Wql_010161_Probe1.DO,93.59999847,11/5/2016 5:29
Wql_010161_Probe1.DO,93.59999847,11/5/2016 4:59
Wql_010161_Probe1.DO,93.59999847,11/5/2016 4:29
Wql_010161_Probe1.DO,93.59999847,11/5/2016 3:59
Wql_010161_Probe1.DO,93.59999847,11/5/2016 3:29
Wql_010161_Probe1.DO,93.59999847,11/5/2016 2:59
Wql_010161_Probe1.DO,93.59999847,11/5/2016 2:29
Wql_010161_Probe1.DO,93.59999847,11/5/2016 1:59
Wql_010161_Probe1.DO,93.59999847,11/5/2016 1:29
Wql_010161_Probe1.DO,93.59999847,11/5/2016 0:59
Wql_010161_Probe1.DO,93.59999847,11/5/2016 0:29
Wql_010161_Probe1.DO,93.59999847,11/4/2016 23:59
Wql_010161_Probe1.DO,93.59999847,11/4/2016 23:29
Wql_010161_Probe1.DO,93.59999847,11/4/2016 22:59
Wql_010161_Probe1.DO,93.59999847,11/4/2016 22:29
Wql_010161_Probe1.DO,93.59999847,11/4/2016 21:59
Wql_010161_Probe1.DO,93.59999847,11/4/2016 21:29
Wql_010161_Probe1.DO,93.59999847,11/4/2016 20:59
Wql_010161_Probe1.DO,93.59999847,11/4/2016 20:29
Wql_010161_Probe1.DO,93.59999847,11/4/2016 19:59
Wql_010161_Probe1.DO,93.59999847,11/4/2016 19:29
Wql_010161_Probe1.DO,93.59999847,11/4/2016 18:59
Wql_010161_Probe1.DO,93.59999847,11/4/2016 18:29
Wql_010161_Probe1.DO,93.59999847,11/4/2016 17:59
Wql_010161_Probe1.DO,93.59999847,11/4/2016 17:29
Wql_010161_Probe1.DO,93.59999847,11/4/2016 16:59
Wql_010161_Probe1.DO,93.59999847,11/4/2016 16:29
Wql_010161_Probe1.DO,93.59999847,11/4/2016 15:59
Wql_010161_Probe1.DO,93.59999847,11/4/2016 15:29
Wql_010161_Probe1.DO,93.59999847,11/4/2016 14:59
Wql_010161_Probe1.DO,93.59999847,11/4/2016 14:29
Wql_010161_Probe1.DO,93.59999847,11/4/2016 13:59
Wql_010161_Probe1.DO,93.59999847,11/4/2016 13:29
Wql_010161_Probe1.DO,93.59999847,11/4/2016 12:59
Wql_010161_Probe1.DO,93.59999847,11/4/2016 12:29
Wql_010161_Probe1.DO,93.59999847,11/4/2016 11:59
Wql_010161_Probe1.DO,93.59999847,11/4/2016 11:29
Wql_010161_Probe1.DO,93.59999847,11/4/2016 10:59
Wql_010161_Probe1.DO,93.59999847,11/4/2016 10:29
Wql_010161_Probe1.DO,93.59999847,11/4/2016 9:59
Wql_010161_Probe1.DO,93.59999847,11/4/2016 9:29
Wql_010161_Probe1.DO,93.59999847,11/4/2016 8:59
Wql_010161_Probe1.DO,93.59999847,11/4/2016 8:29
Wql_010161_Probe1.DO,93.59999847,11/4/2016 7:59
Wql_010161_Probe1.DO,93.59999847,11/4/2016 7:29
Wql_010161_Probe1.DO,93.59999847,11/4/2016 6:59
Wql_010161_Probe1.DO,93.59999847,11/4/2016 6:29
Wql_010161_Probe1.DO,93.59999847,11/4/2016 5:59
Wql_010161_Probe1.DO,93.59999847,11/4/2016 5:29
Wql_010161_Probe1.DO,93.59999847,11/4/2016 4:59
Wql_010161_Probe1.DO,93.59999847,11/4/2016 4:29
Wql_010161_Probe1.DO,93.59999847,11/4/2016 3:59
Wql_010161_Probe1.DO,93.59999847,11/4/2016 3:29
Wql_010161_Probe1.DO,93.59999847,11/4/2016 2:59
Wql_010161_Probe1.DO,93.59999847,11/4/2016 2:29
Wql_010161_Probe1.DO,93.59999847,11/4/2016 1:59
Wql_010161_Probe1.DO,93.59999847,11/4/2016 1:29
Wql_010161_Probe1.DO,93.59999847,11/4/2016 0:59
Wql_010161_Probe1.DO,93.59999847,11/4/2016 0:29
Wql_010161_Probe1.DO,93.59999847,11/3/2016 23:59
Wql_010161_Probe1.DO,93.59999847,11/3/2016 23:29
Wql_010161_Probe1.DO,93.59999847,11/3/2016 22:59
Wql_010161_Probe1.DO,93.59999847,11/3/2016 22:29
Wql_010161_Probe1.DO,93.59999847,11/3/2016 21:59
Wql_010161_Probe1.DO,93.59999847,11/3/2016 21:29
Wql_010161_Probe1.DO,93.59999847,11/3/2016 20:59
Wql_010161_Probe1.DO,93.59999847,11/3/2016 20:29
Wql_010161_Probe1.DO,93.59999847,11/3/2016 19:59
Wql_010161_Probe1.DO,93.59999847,11/3/2016 19:29
Wql_010161_Probe1.DO,93.59999847,11/3/2016 18:59
Wql_010161_Probe1.DO,93.59999847,11/3/2016 18:29
Wql_010161_Probe1.DO,93.59999847,11/3/2016 17:59
Wql_010161_Probe1.DO,93.59999847,11/3/2016 17:29
Wql_010161_Probe1.DO,93.59999847,11/3/2016 16:59
Wql_010161_Probe1.DO,93.59999847,11/3/2016 16:29
Wql_010161_Probe1.DO,93.59999847,11/3/2016 15:59
Wql_010161_Probe1.DO,93.59999847,11/3/2016 15:29
Wql_010161_Probe1.DO,93.59999847,11/3/2016 14:59
Wql_010161_Probe1.DO,93.59999847,11/3/2016 14:29
Wql_010161_Probe1.DO,93.59999847,11/3/2016 13:59
Wql_010161_Probe1.DO,93.59999847,11/3/2016 13:29
Wql_010161_Probe1.DO,93.59999847,11/3/2016 12:59
Wql_010161_Probe1.DO,93.59999847,11/3/2016 12:29
Wql_010161_Probe1.DO,93.59999847,11/3/2016 11:59
Wql_010161_Probe1.DO,93.59999847,11/3/2016 11:29
Wql_010161_Probe1.DO,93.59999847,11/3/2016 10:59
Wql_010161_Probe1.DO,93.59999847,11/3/2016 10:29
Wql_010161_Probe1.DO,93.59999847,11/3/2016 9:59
Wql_010161_Probe1.DO,93.59999847,11/3/2016 9:29
Wql_010161_Probe1.DO,93.59999847,11/3/2016 8:59
Wql_010161_Probe1.DO,93.59999847,11/3/2016 8:29
Wql_010161_Probe1.DO,93.59999847,11/3/2016 7:59
Wql_010161_Probe1.DO,93.59999847,11/3/2016 7:29
Wql_010161_Probe1.DO,93.59999847,11/3/2016 6:59
Wql_010161_Probe1.DO,93.59999847,11/3/2016 6:29
Wql_010161_Probe1.DO,93.59999847,11/3/2016 5:59
Wql_010161_Probe1.DO,93.59999847,11/3/2016 5:29
Wql_010161_Probe1.DO,93.59999847,11/3/2016 4:59
Wql_010161_Probe1.DO,93.59999847,11/3/2016 4:29
Wql_010161_Probe1.DO,93.59999847,11/3/2016 3:59
Wql_010161_Probe1.DO,93.59999847,11/3/2016 3:29
Wql_010161_Probe1.DO,93.59999847,11/3/2016 2:59
Wql_010161_Probe1.DO,93.59999847,11/3/2016 2:29
Wql_010161_Probe1.DO,93.59999847,11/3/2016 1:59
Wql_010161_Probe1.DO,93.59999847,11/3/2016 1:29
Wql_010161_Probe1.DO,93.59999847,11/3/2016 0:59
Wql_010161_Probe1.DO,93.59999847,11/3/2016 0:29
Wql_010161_Probe1.DO,93.59999847,11/2/2016 23:59
Wql_010161_Probe1.DO,93.59999847,11/2/2016 23:29
Wql_010161_Probe1.DO,93.59999847,11/2/2016 22:59
Wql_010161_Probe1.DO,93.59999847,11/2/2016 22:29
Wql_010161_Probe1.DO,93.59999847,11/2/2016 21:59
Wql_010161_Probe1.DO,93.59999847,11/2/2016 21:29
Wql_010161_Probe1.DO,93.59999847,11/2/2016 20:59
Wql_010161_Probe1.DO,93.59999847,11/2/2016 20:29
Wql_010161_Probe1.DO,93.59999847,11/2/2016 19:59
Wql_010161_Probe1.DO,93.59999847,11/2/2016 19:29
Wql_010161_Probe1.DO,93.59999847,11/2/2016 18:59
Wql_010161_Probe1.DO,93.59999847,11/2/2016 18:29
Wql_010161_Probe1.DO,93.59999847,11/2/2016 17:59
Wql_010161_Probe1.DO,93.59999847,11/2/2016 17:29
Wql_010161_Probe1.DO,93.59999847,11/2/2016 16:59
Wql_010161_Probe1.DO,93.59999847,11/2/2016 16:29
Wql_010161_Probe1.DO,93.59999847,11/2/2016 15:59
Wql_010161_Probe1.DO,93.59999847,11/2/2016 15:29
Wql_010161_Probe1.DO,93.59999847,11/2/2016 14:59
Wql_010161_Probe1.DO,93.59999847,11/2/2016 14:29
Wql_010161_Probe1.DO,93.59999847,11/2/2016 13:59
Wql_010161_Probe1.DO,93.59999847,11/2/2016 13:29
Wql_010161_Probe1.DO,93.59999847,11/2/2016 12:59
Wql_010161_Probe1.DO,93.59999847,11/2/2016 12:29
Wql_010161_Probe1.DO,93.59999847,11/2/2016 11:59
Wql_010161_Probe1.DO,93.59999847,11/2/2016 11:29
Wql_010161_Probe1.DO,93.59999847,11/2/2016 10:59
Wql_010161_Probe1.DO,93.59999847,11/2/2016 10:29
Wql_010161_Probe1.DO,93.59999847,11/2/2016 9:59
Wql_010161_Probe1.DO,93.59999847,11/2/2016 9:29
Wql_010161_Probe1.DO,93.59999847,11/2/2016 8:59
Wql_010161_Probe1.DO,93.59999847,11/2/2016 8:29
Wql_010161_Probe1.DO,93.59999847,11/2/2016 7:59
Wql_010161_Probe1.DO,93.59999847,11/2/2016 7:29
Wql_010161_Probe1.DO,93.59999847,11/2/2016 6:59
Wql_010161_Probe1.DO,93.59999847,11/2/2016 6:29
Wql_010161_Probe1.DO,93.59999847,11/2/2016 5:59
Wql_010161_Probe1.DO,93.59999847,11/2/2016 5:29
Wql_010161_Probe1.DO,93.59999847,11/2/2016 4:59
Wql_010161_Probe1.DO,93.59999847,11/2/2016 4:29
Wql_010161_Probe1.DO,93.59999847,11/2/2016 3:59
Wql_010161_Probe1.DO,93.59999847,11/2/2016 3:29
Wql_010161_Probe1.DO,93.59999847,11/2/2016 2:59
Wql_010161_Probe1.DO,93.59999847,11/2/2016 2:29
Wql_010161_Probe1.DO,93.59999847,11/2/2016 1:59
Wql_010161_Probe1.DO,93.59999847,11/2/2016 1:29
Wql_010161_Probe1.DO,93.59999847,11/2/2016 0:59
Wql_010161_Probe1.DO,93.59999847,11/2/2016 0:29
Wql_010161_Probe1.DO,93.59999847,11/1/2016 23:59
Wql_010161_Probe1.DO,93.59999847,11/1/2016 23:29
Wql_010161_Probe1.DO,93.59999847,11/1/2016 22:59
Wql_010161_Probe1.DO,93.59999847,11/1/2016 22:29
Wql_010161_Probe1.DO,93.59999847,11/1/2016 21:59
Wql_010161_Probe1.DO,93.59999847,11/1/2016 21:29
Wql_010161_Probe1.DO,93.59999847,11/1/2016 20:59
Wql_010161_Probe1.DO,93.59999847,11/1/2016 20:29
Wql_010161_Probe1.DO,93.59999847,11/1/2016 19:59
Wql_010161_Probe1.DO,93.59999847,11/1/2016 19:29
Wql_010161_Probe1.DO,93.59999847,11/1/2016 18:59
Wql_010161_Probe1.DO,93.59999847,11/1/2016 18:29
Wql_010161_Probe1.DO,93.59999847,11/1/2016 17:59
Wql_010161_Probe1.DO,93.59999847,11/1/2016 17:29
Wql_010161_Probe1.DO,93.59999847,11/1/2016 16:59
Wql_010161_Probe1.DO,93.59999847,11/1/2016 16:29
Wql_010161_Probe1.DO,93.59999847,11/1/2016 15:59
Wql_010161_Probe1.DO,93.59999847,11/1/2016 15:29
Wql_010161_Probe1.DO,93.59999847,11/1/2016 14:59
Wql_010161_Probe1.DO,93.59999847,11/1/2016 14:29
Wql_010161_Probe1.DO,93.59999847,11/1/2016 13:59
Wql_010161_Probe1.DO,93.59999847,11/1/2016 13:29
Wql_010161_Probe1.DO,93.59999847,11/1/2016 12:59
Wql_010161_Probe1.DO,93.59999847,11/1/2016 12:29
Wql_010161_Probe1.DO,93.59999847,11/1/2016 11:59
Wql_010161_Probe1.DO,93.59999847,11/1/2016 11:29
Wql_010161_Probe1.DO,93.59999847,11/1/2016 10:59
Wql_010161_Probe1.DO,93.59999847,11/1/2016 10:29
Wql_010161_Probe1.DO,93.59999847,11/1/2016 9:59
Wql_010161_Probe1.DO,93.59999847,11/1/2016 9:29
Wql_010161_Probe1.DO,93.59999847,11/1/2016 8:59
Wql_010161_Probe1.DO,93.59999847,11/1/2016 8:29
Wql_010161_Probe1.DO,93.59999847,11/1/2016 7:59
Wql_010161_Probe1.DO,93.59999847,11/1/2016 7:29
Wql_010161_Probe1.DO,93.59999847,11/1/2016 6:59
Wql_010161_Probe1.DO,93.59999847,11/1/2016 6:29
Wql_010161_Probe1.DO,93.59999847,11/1/2016 5:59
Wql_010161_Probe1.DO,93.59999847,11/1/2016 5:29
Wql_010161_Probe1.DO,93.59999847,11/1/2016 4:59
Wql_010161_Probe1.DO,93.59999847,11/1/2016 4:29
Wql_010161_Probe1.DO,93.59999847,11/1/2016 3:59
Wql_010161_Probe1.DO,93.59999847,11/1/2016 3:29
Wql_010161_Probe1.DO,93.59999847,11/1/2016 2:59
Wql_010161_Probe1.DO,93.59999847,11/1/2016 2:29
Wql_010161_Probe1.DO,93.59999847,11/1/2016 1:59
Wql_010161_Probe1.DO,93.59999847,11/1/2016 1:29
Wql_010161_Probe1.DO,93.59999847,11/1/2016 0:59
Wql_010161_Probe1.DO,93.59999847,11/1/2016 0:29
Wql_010161_Probe1.DO,93.59999847,10/31/2016 23:59
Wql_010161_Probe1.DO,93.59999847,10/31/2016 23:29
Wql_010161_Probe1.DO,93.59999847,10/31/2016 22:59
Wql_010161_Probe1.DO,93.59999847,10/31/2016 22:29
Wql_010161_Probe1.DO,93.59999847,10/31/2016 21:59
Wql_010161_Probe1.DO,93.59999847,10/31/2016 21:29
Wql_010161_Probe1.DO,93.59999847,10/31/2016 20:59
Wql_010161_Probe1.DO,93.59999847,10/31/2016 20:29
Wql_010161_Probe1.DO,93.59999847,10/31/2016 19:59
Wql_010161_Probe1.DO,93.59999847,10/31/2016 19:29
Wql_010161_Probe1.DO,93.59999847,10/31/2016 18:59
Wql_010161_Probe1.DO,93.59999847,10/31/2016 18:29
Wql_010161_Probe1.DO,93.59999847,10/31/2016 17:59
Wql_010161_Probe1.DO,93.59999847,10/31/2016 17:29
Wql_010161_Probe1.DO,93.59999847,10/31/2016 16:59
Wql_010161_Probe1.DO,93.59999847,10/31/2016 16:29
Wql_010161_Probe1.DO,93.59999847,10/31/2016 15:59
Wql_010161_Probe1.DO,93.59999847,10/31/2016 15:29
Wql_010161_Probe1.DO,93.59999847,10/31/2016 14:59
Wql_010161_Probe1.DO,93.59999847,10/31/2016 14:29
Wql_010161_Probe1.DO,93.59999847,10/31/2016 13:59
Wql_010161_Probe1.DO,93.59999847,10/31/2016 13:29
Wql_010161_Probe1.DO,93.59999847,10/31/2016 12:59
Wql_010161_Probe1.DO,93.59999847,10/31/2016 12:29
Wql_010161_Probe1.DO,93.59999847,10/31/2016 11:59
Wql_010161_Probe1.DO,93.59999847,10/31/2016 11:29
Wql_010161_Probe1.DO,93.59999847,10/31/2016 10:59
Wql_010161_Probe1.DO,93.59999847,10/31/2016 10:29
Wql_010161_Probe1.DO,93.59999847,10/31/2016 9:59
Wql_010161_Probe1.DO,93.59999847,10/31/2016 9:29
Wql_010161_Probe1.DO,93.59999847,10/31/2016 8:59
Wql_010161_Probe1.DO,93.59999847,10/31/2016 8:29
Wql_010161_Probe1.DO,93.59999847,10/31/2016 7:59
Wql_010161_Probe1.DO,93.59999847,10/31/2016 7:29
Wql_010161_Probe1.DO,93.59999847,10/31/2016 6:59
Wql_010161_Probe1.DO,93.59999847,10/31/2016 6:29
Wql_010161_Probe1.DO,93.59999847,10/31/2016 5:59
Wql_010161_Probe1.DO,93.59999847,10/31/2016 5:29
Wql_010161_Probe1.DO,93.59999847,10/31/2016 4:59
Wql_010161_Probe1.DO,93.59999847,10/31/2016 4:29
Wql_010161_Probe1.DO,93.59999847,10/31/2016 3:59
Wql_010161_Probe1.DO,93.59999847,10/31/2016 3:29
Wql_010161_Probe1.DO,93.59999847,10/31/2016 2:59
Wql_010161_Probe1.DO,93.59999847,10/31/2016 2:29
Wql_010161_Probe1.DO,93.59999847,10/31/2016 1:59
Wql_010161_Probe1.DO,93.59999847,10/31/2016 1:29
Wql_010161_Probe1.DO,93.59999847,10/31/2016 0:59
Wql_010161_Probe1.DO,93.59999847,10/31/2016 0:29
Wql_010161_Probe1.DO,93.59999847,10/30/2016 23:59
Wql_010161_Probe1.DO,93.59999847,10/30/2016 23:29
Wql_010161_Probe1.DO,93.59999847,10/30/2016 22:59
Wql_010161_Probe1.DO,93.59999847,10/30/2016 22:29
Wql_010161_Probe1.DO,93.59999847,10/30/2016 21:59
Wql_010161_Probe1.DO,93.59999847,10/30/2016 21:29
Wql_010161_Probe1.DO,93.59999847,10/30/2016 20:59
Wql_010161_Probe1.DO,93.59999847,10/30/2016 20:29
Wql_010161_Probe1.DO,93.59999847,10/30/2016 19:59
Wql_010161_Probe1.DO,93.59999847,10/30/2016 19:29
Wql_010161_Probe1.DO,93.59999847,10/30/2016 18:59
Wql_010161_Probe1.DO,93.59999847,10/30/2016 18:29
Wql_010161_Probe1.DO,93.59999847,10/30/2016 17:59
Wql_010161_Probe1.DO,93.59999847,10/30/2016 17:29
Wql_010161_Probe1.DO,93.59999847,10/30/2016 16:59
Wql_010161_Probe1.DO,93.59999847,10/30/2016 16:29
Wql_010161_Probe1.DO,93.59999847,10/30/2016 15:59
Wql_010161_Probe1.DO,93.59999847,10/30/2016 15:29
Wql_010161_Probe1.DO,93.59999847,10/30/2016 14:59
Wql_010161_Probe1.DO,93.59999847,10/30/2016 14:29
Wql_010161_Probe1.DO,93.59999847,10/30/2016 13:59
Wql_010161_Probe1.DO,93.59999847,10/30/2016 13:29
Wql_010161_Probe1.DO,93.59999847,10/30/2016 12:59
Wql_010161_Probe1.DO,93.59999847,10/30/2016 12:29
Wql_010161_Probe1.DO,93.59999847,10/30/2016 11:59
Wql_010161_Probe1.DO,93.59999847,10/30/2016 11:29
Wql_010161_Probe1.DO,93.59999847,10/30/2016 10:59
Wql_010161_Probe1.DO,93.59999847,10/30/2016 10:29
Wql_010161_Probe1.DO,93.59999847,10/30/2016 9:59
Wql_010161_Probe1.DO,93.59999847,10/30/2016 9:29
Wql_010161_Probe1.DO,93.59999847,10/30/2016 8:59
Wql_010161_Probe1.DO,93.59999847,10/30/2016 8:29
Wql_010161_Probe1.DO,93.59999847,10/30/2016 7:59
Wql_010161_Probe1.DO,93.59999847,10/30/2016 7:29
Wql_010161_Probe1.DO,93.59999847,10/30/2016 6:59
Wql_010161_Probe1.DO,93.59999847,10/30/2016 6:29
Wql_010161_Probe1.DO,93.59999847,10/30/2016 5:59
Wql_010161_Probe1.DO,93.59999847,10/30/2016 5:29
Wql_010161_Probe1.DO,93.59999847,10/30/2016 4:59
Wql_010161_Probe1.DO,93.59999847,10/30/2016 4:29
Wql_010161_Probe1.DO,93.59999847,10/30/2016 3:59
Wql_010161_Probe1.DO,93.59999847,10/30/2016 3:29
Wql_010161_Probe1.DO,93.59999847,10/30/2016 2:59
Wql_010161_Probe1.DO,93.59999847,10/30/2016 2:29
Wql_010161_Probe1.DO,93.59999847,10/30/2016 1:59
Wql_010161_Probe1.DO,93.59999847,10/30/2016 1:29
Wql_010161_Probe1.DO,93.59999847,10/30/2016 0:59
Wql_010161_Probe1.DO,93.59999847,10/30/2016 0:29
Wql_010161_Probe1.DO,93.59999847,10/29/2016 23:59
Wql_010161_Probe1.DO,93.59999847,10/29/2016 23:29
Wql_010161_Probe1.DO,93.59999847,10/29/2016 22:59
Wql_010161_Probe1.DO,93.59999847,10/29/2016 22:29
Wql_010161_Probe1.DO,93.59999847,10/29/2016 21:59
Wql_010161_Probe1.DO,93.59999847,10/29/2016 21:29
Wql_010161_Probe1.DO,93.59999847,10/29/2016 20:59
Wql_010161_Probe1.DO,93.59999847,10/29/2016 20:29
Wql_010161_Probe1.DO,93.59999847,10/29/2016 19:59
Wql_010161_Probe1.DO,93.59999847,10/29/2016 19:29
Wql_010161_Probe1.DO,93.59999847,10/29/2016 18:59
Wql_010161_Probe1.DO,93.59999847,10/29/2016 18:29
Wql_010161_Probe1.DO,93.59999847,10/29/2016 17:59
Wql_010161_Probe1.DO,93.59999847,10/29/2016 17:29
Wql_010161_Probe1.DO,93.59999847,10/29/2016 16:59
Wql_010161_Probe1.DO,93.59999847,10/29/2016 16:29
Wql_010161_Probe1.DO,93.59999847,10/29/2016 15:59
Wql_010161_Probe1.DO,93.59999847,10/29/2016 15:29
Wql_010161_Probe1.DO,93.59999847,10/29/2016 14:59
Wql_010161_Probe1.DO,93.59999847,10/29/2016 14:29
Wql_010161_Probe1.DO,93.59999847,10/29/2016 13:59
Wql_010161_Probe1.DO,93.59999847,10/29/2016 13:29
Wql_010161_Probe1.DO,93.59999847,10/29/2016 12:59
Wql_010161_Probe1.DO,93.59999847,10/29/2016 12:29
Wql_010161_Probe1.DO,93.59999847,10/29/2016 11:59
Wql_010161_Probe1.DO,93.59999847,10/29/2016 11:29
Wql_010161_Probe1.DO,93.59999847,10/29/2016 10:59
Wql_010161_Probe1.DO,93.59999847,10/29/2016 10:29
Wql_010161_Probe1.DO,93.59999847,10/29/2016 9:59
Wql_010161_Probe1.DO,93.59999847,10/29/2016 9:29
Wql_010161_Probe1.DO,93.59999847,10/29/2016 8:59
Wql_010161_Probe1.DO,93.59999847,10/29/2016 8:29
Wql_010161_Probe1.DO,93.59999847,10/29/2016 7:59
Wql_010161_Probe1.DO,93.59999847,10/29/2016 7:29
Wql_010161_Probe1.DO,93.59999847,10/29/2016 6:59
Wql_010161_Probe1.DO,93.59999847,10/29/2016 6:29
Wql_010161_Probe1.DO,93.59999847,10/29/2016 5:59
Wql_010161_Probe1.DO,93.59999847,10/29/2016 5:29
Wql_010161_Probe1.DO,93.59999847,10/29/2016 4:59
Wql_010161_Probe1.DO,93.59999847,10/29/2016 4:29
Wql_010161_Probe1.DO,93.59999847,10/29/2016 3:59
Wql_010161_Probe1.DO,93.59999847,10/29/2016 3:29
Wql_010161_Probe1.DO,93.59999847,10/29/2016 2:59
Wql_010161_Probe1.DO,93.59999847,10/29/2016 2:29
Wql_010161_Probe1.DO,93.59999847,10/29/2016 1:59
Wql_010161_Probe1.DO,93.59999847,10/29/2016 1:29
Wql_010161_Probe1.DO,93.59999847,10/29/2016 0:59
Wql_010161_Probe1.DO,93.59999847,10/29/2016 0:29
Wql_010161_Probe1.DO,93.59999847,10/28/2016 23:59
Wql_010161_Probe1.DO,93.59999847,10/28/2016 23:29
Wql_010161_Probe1.DO,93.59999847,10/28/2016 22:59
Wql_010161_Probe1.DO,93.59999847,10/28/2016 22:29
Wql_010161_Probe1.DO,93.59999847,10/28/2016 21:59
Wql_010161_Probe1.DO,93.59999847,10/28/2016 21:29
Wql_010161_Probe1.DO,93.59999847,10/28/2016 20:59
Wql_010161_Probe1.DO,93.59999847,10/28/2016 20:29
Wql_010161_Probe1.DO,93.59999847,10/28/2016 19:59
Wql_010161_Probe1.DO,93.59999847,10/28/2016 19:29
Wql_010161_Probe1.DO,93.59999847,10/28/2016 18:59
Wql_010161_Probe1.DO,93.59999847,10/28/2016 18:29
Wql_010161_Probe1.DO,93.59999847,10/28/2016 17:59
Wql_010161_Probe1.DO,93.59999847,10/28/2016 17:29
Wql_010161_Probe1.DO,93.59999847,10/28/2016 16:59
Wql_010161_Probe1.DO,93.59999847,10/28/2016 16:29
Wql_010161_Probe1.DO,93.59999847,10/28/2016 15:59
Wql_010161_Probe1.DO,93.59999847,10/28/2016 15:29
Wql_010161_Probe1.DO,93.59999847,10/28/2016 14:59
Wql_010161_Probe1.DO,93.59999847,10/28/2016 14:29
Wql_010161_Probe1.DO,93.59999847,10/28/2016 13:59
Wql_010161_Probe1.DO,93.59999847,10/28/2016 13:29
Wql_010161_Probe1.DO,93.59999847,10/28/2016 12:59
Wql_010161_Probe1.DO,93.59999847,10/28/2016 12:29
Wql_010161_Probe1.DO,93.59999847,10/28/2016 11:59
Wql_010161_Probe1.DO,93.59999847,10/28/2016 11:29
Wql_010161_Probe1.DO,93.59999847,10/28/2016 10:59
Wql_010161_Probe1.DO,93.59999847,10/28/2016 10:29
Wql_010161_Probe1.DO,93.59999847,10/28/2016 9:59
Wql_010161_Probe1.DO,93.59999847,10/28/2016 9:29
Wql_010161_Probe1.DO,93.59999847,10/28/2016 8:59
Wql_010161_Probe1.DO,93.59999847,10/28/2016 8:29
Wql_010161_Probe1.DO,93.59999847,10/28/2016 7:59
Wql_010161_Probe1.DO,93.59999847,10/28/2016 7:29
Wql_010161_Probe1.DO,93.59999847,10/28/2016 6:59
Wql_010161_Probe1.DO,93.59999847,10/28/2016 6:29
Wql_010161_Probe1.DO,93.59999847,10/28/2016 5:59
Wql_010161_Probe1.DO,93.59999847,10/28/2016 5:29
Wql_010161_Probe1.DO,93.59999847,10/28/2016 4:59
Wql_010161_Probe1.DO,93.59999847,10/28/2016 4:29
Wql_010161_Probe1.DO,93.59999847,10/28/2016 3:59
